"HHID","prcid","pltid","a3aq40a","a3aq40b","a3aq40c","line","PID","female","cropID","a4aq8","a5aq8","yield","lnvalue","lnarea","year"
2233002904,1,1,1,2,3,1,223300290401,1,630,0.5,0,0,0,0.405465108108164,2010
2233002905,1,1,1,2,NA,1,223300290501,0,810,0.25,0,0,0,0.22314355131421,2010
2233002905,1,1,1,2,NA,1,223300290501,0,741,0.25,0,0,0,0.22314355131421,2010
2233002905,1,1,1,2,NA,1,223300290501,0,210,0.25,0,0,0,0.22314355131421,2010
2233002905,2,1,1,2,NA,1,223300290501,0,210,0.25,0,0,0,0.22314355131421,2010
2233002905,2,1,1,2,NA,1,223300290501,0,810,0.25,0,0,0,0.22314355131421,2010
2233002905,3,1,1,2,NA,1,223300290501,0,130,1,0,0,0,0.693147180559945,2010
2233002905,3,1,1,2,NA,1,223300290501,0,210,1,0,0,0,0.693147180559945,2010
2233002906,1,1,1,2,3,1,223300290601,0,210,0.25,0,0,0,0.22314355131421,2010
2233002906,1,1,1,2,3,1,223300290601,0,741,0.25,0,0,0,0.22314355131421,2010
2233002906,1,1,1,2,3,1,223300290601,0,130,0.25,0,0,0,0.22314355131421,2010
2233002906,1,1,1,2,3,1,223300290601,0,630,0.25,0,0,0,0.22314355131421,2010
2233002908,1,1,1,NA,NA,1,223300290801,1,210,0.5,10000,20000,9.21044036697652,0.405465108108164,2010
2233002908,1,1,1,NA,NA,1,223300290801,1,630,0.5,0,0,0,0.405465108108164,2010
2233002908,1,1,1,NA,NA,1,223300290801,1,741,0.5,0,0,0,0.405465108108164,2010
2233002908,1,1,1,NA,NA,1,223300290801,1,130,0.5,0,0,0,0.405465108108164,2010
2233002909,1,4,1,2,3,1,223300290901,0,620,0.200000002980232,0,0,0,0.182321559277481,2010
2233002909,1,2,1,2,3,1,223300290901,0,210,0.5,32000,64000,10.3735224312936,0.405465108108164,2010
2233002909,1,2,1,2,3,1,223300290901,0,741,0.5,0,0,0,0.405465108108164,2010
2233002909,1,1,1,2,3,1,223300290901,0,741,1,0,0,0,0.693147180559945,2010
2233002909,1,1,1,2,3,1,223300290901,0,810,1,0,0,0,0.693147180559945,2010
2233002909,1,1,1,2,3,1,223300290901,0,210,1,80000,80000,11.2897944135779,0.693147180559945,2010
2233002909,1,3,1,2,3,1,223300290901,0,210,0.300000011920929,0,0,0,0.262364273637436,2010
2233002909,1,3,1,2,3,1,223300290901,0,130,0.300000011920929,0,0,0,0.262364273637436,2010
2233002910,1,1,1,2,3,1,223300291001,0,741,1.5,60000,40000,11.002116507732,0.916290731874155,2010
2233002910,1,1,1,2,3,1,223300291001,0,210,1.5,60000,40000,11.002116507732,0.916290731874155,2010
2233002910,3,1,1,2,3,1,223300291001,0,741,1,0,0,0,0.693147180559945,2010
2233002910,3,3,4,2,3,4,223300291004,1,620,0.25,0,0,0,0.22314355131421,2010
2233002910,2,1,1,2,3,1,223300291001,0,210,0.75,0,0,0,0.559615787935423,2010
2233002910,2,1,1,2,3,1,223300291001,0,741,0.75,0,0,0,0.559615787935423,2010
2233002910,2,1,1,2,3,1,223300291001,0,810,0.75,0,0,0,0.559615787935423,2010
2233002910,3,2,1,2,3,1,223300291001,0,130,1.5,0,0,0,0.916290731874155,2010
2243001302,21,1,1,2,3,1,224300130201,0,130,3,200000,66666.6666666667,12.2060776455177,1.38629436111989,2010
2243001302,1,1,2,3,NA,2,224300130202,1,470,0.129999995231628,20000,153846.159489198,9.90353755128617,0.122217628504451,2010
2243001302,1,2,2,3,1,2,224300130202,1,810,0.129999995231628,1,7.69230797445989,0.693147180559945,0.122217628504451,2010
2243001302,2,1,1,2,3,1,224300130201,0,210,1,0,0,0,0.693147180559945,2010
2243001302,2,1,1,2,3,1,224300130201,0,630,1,0,0,0,0.693147180559945,2010
2243001302,2,1,1,2,3,1,224300130201,0,130,1,80000,80000,11.2897944135779,0.693147180559945,2010
2243001303,1,1,2,NA,NA,2,224300130302,1,810,0.119999997317791,1500,12500.0002793968,7.31388683163346,0.113328682912174,2010
2243001303,1,1,2,NA,NA,2,224300130302,1,742,0.119999997317791,5000,41666.6675979893,8.5173931714189,0.113328682912174,2010
2243001305,1,1,2,3,NA,2,224300130502,1,141,0.25,0,0,0,0.22314355131421,2010
2243001305,1,4,2,3,4,2,224300130502,1,741,0.5,0,0,0,0.405465108108164,2010
2243001305,1,4,2,3,4,2,224300130502,1,742,0.5,2500,5000,7.82444593087762,0.405465108108164,2010
2243001305,1,4,2,3,4,2,224300130502,1,810,0.5,22200,44400,10.0078926118909,0.405465108108164,2010
2243001305,1,4,2,3,4,2,224300130502,1,700,0.5,6000,12000,8.69968140098951,0.405465108108164,2010
2243001305,1,3,2,3,4,2,224300130502,1,620,0.25,0,0,0,0.22314355131421,2010
2243001305,1,2,2,3,4,2,224300130502,1,130,0.25,3000,12000,8.00670084544037,0.22314355131421,2010
2243001306,21,1,1,2,NA,1,224300130601,0,130,1,0,0,0,0.693147180559945,2010
2243001306,2,1,1,2,NA,1,224300130601,0,120,0.5,100000,200000,11.5129354649202,0.405465108108164,2010
2243001306,1,1,1,2,NA,1,224300130601,0,150,0.5,0,0,0,0.405465108108164,2010
2243001307,21,1,1,2,NA,1,224300130701,0,120,1,360000,360000,12.7938620882062,0.693147180559945,2010
2243001307,1,1,1,2,NA,1,224300130701,0,141,0.5,30000,60000,10.3089859934221,0.405465108108164,2010
2243001307,1,2,1,2,NA,1,224300130701,0,620,0.5,0,0,0,0.405465108108164,2010
2243001307,1,4,1,2,NA,1,224300130701,0,210,0.75,0,0,0,0.559615787935423,2010
2243001307,1,4,1,2,NA,1,224300130701,0,130,0.75,95000,126666.666666667,11.4616426968431,0.559615787935423,2010
2243001307,1,3,1,2,NA,1,224300130701,0,742,0.25,5000,20000,8.5173931714189,0.22314355131421,2010
2243001307,1,5,1,2,NA,1,224300130701,0,130,1,50000,50000,10.8197982842103,0.693147180559945,2010
2243001307,1,5,1,2,NA,1,224300130701,0,630,1,0,0,0,0.693147180559945,2010
2243001308,1,2,1,NA,NA,1,224300130801,0,130,0.400000005960464,0,0,0,0.336472240878687,2010
2243001308,1,1,1,NA,NA,1,224300130801,0,620,0.400000005960464,0,0,0,0.336472240878687,2010
2243001309,21,3,1,2,13,1,224300130901,0,620,0.5,0,0,0,0.405465108108164,2010
2243001309,23,1,1,2,13,1,224300130901,0,130,2,175000,87500,12.072546967175,1.09861228866811,2010
2243001309,21,1,1,2,13,1,224300130901,0,120,2,0,0,0,1.09861228866811,2010
2243001309,21,1,1,2,13,1,224300130901,0,130,2,120000,60000,11.6952553550628,1.09861228866811,2010
2243001309,21,1,1,2,13,1,224300130901,0,210,2,0,0,0,1.09861228866811,2010
2243001309,22,1,1,2,13,1,224300130901,0,120,2,1700000,850000,14.3461393972616,1.09861228866811,2010
2243001309,21,2,1,2,13,1,224300130901,0,630,1.5,30000,20000,10.3089859934221,0.916290731874155,2010
2243001310,1,2,1,2,8,1,224300131001,0,630,4,1250000,312500,14.0386549092782,1.6094379124341,2010
2243001310,1,5,1,2,10,1,224300131001,0,741,2,0,0,0,1.09861228866811,2010
2243001310,1,9,1,2,9,1,224300131001,0,700,0.100000001490116,0,0,0,0.0953101811589757,2010
2243001310,2,3,1,8,9,1,224300131001,0,960,1,0,0,0,0.693147180559945,2010
2243001310,1,7,1,8,9,1,224300131001,0,630,1.25,0,0,0,0.810930216216329,2010
2243001310,1,3,1,8,9,1,224300131001,0,310,2.5,210000,84000,12.254867571593,1.25276296849537,2010
2243001310,1,8,1,8,9,1,224300131001,0,741,0.25,352000,1408000,12.7713892954853,0.22314355131421,2010
2243001310,1,4,1,8,9,1,224300131001,0,810,2,465000,232500,13.0497948351048,1.09861228866811,2010
2243001310,2,2,1,8,9,1,224300131001,0,960,0.5,0,0,0,0.405465108108164,2010
2243001310,2,2,1,8,9,1,224300131001,0,620,0.5,100000,200000,11.5129354649202,0.405465108108164,2010
2243001310,1,1,1,8,9,1,224300131001,0,130,5,1200000,240000,13.9978329480912,1.79175946922805,2010
2243001310,1,6,1,8,9,1,224300131001,0,741,1,2448000,2448000,14.710782331111,0.693147180559945,2010
2243001310,1,6,1,8,9,1,224300131001,0,810,1,465000,465000,13.0497948351048,0.693147180559945,2010
2243001310,2,1,1,8,9,1,224300131001,0,630,3,0,0,0,1.38629436111989,2010
2243001310,2,1,1,8,9,1,224300131001,0,960,3,0,0,0,1.38629436111989,2010
224300131003,1,2,1,2,NA,1,2243001310030,0,630,0.5,75000,150000,11.2252567257629,0.405465108108164,2010
224300131003,1,1,1,2,NA,1,2243001310030,0,620,0.5,0,0,0,0.405465108108164,2010
224300131003,1,3,1,2,NA,1,2243001310030,0,130,0.25,14000,56000,9.54688403461792,0.22314355131421,2010
2302300080102,2,1,1,2,NA,1,302300080102,0,320,0.519999980926514,80000,153846.159489197,11.2897944135779,0.418710322309839,2010
2302300080102,1,1,1,2,NA,1,302300080102,0,630,0.579999983310699,0,0,0,0.457424836476027,2010
2302300080102,1,1,1,2,NA,1,302300080102,0,210,0.579999983310699,0,0,0,0.457424836476027,2010
2302300080110,2,3,1,2,NA,1,302300080110,0,620,0.200000002980232,0,0,0,0.182321559277481,2010
2302300080110,1,1,1,2,NA,1,302300080110,0,210,1,0,0,0,0.693147180559945,2010
2302300080110,1,1,1,2,NA,1,302300080110,0,630,1,0,0,0,0.693147180559945,2010
2302300080110,2,1,1,2,NA,1,302300080110,0,320,1,350000,350000,12.7656912906044,0.693147180559945,2010
2302300080110,2,2,1,2,NA,1,302300080110,0,130,1.5,185000,123333.333333333,12.1281165094513,0.916290731874155,2010
2302300080111,1,1,1,2,NA,1,302300080111,0,130,15,36000,2400,10.4913019948302,2.77258872223978,2010
2302300080111,21,1,1,2,NA,1,302300080111,0,320,1,160000,160000,11.9829353441964,0.693147180559945,2010
2302300160108,21,1,1,2,5,1,302300160108,1,310,6,1500000,250000,14.2209763327389,1.94591014905531,2010
2302300160108,21,1,1,2,5,1,302300160108,1,630,6,0,0,0,1.94591014905531,2010
2302300160108,21,2,1,2,5,1,302300160108,1,210,4,0,0,0,1.6094379124341,2010
2302300351202,2,1,1,2,NA,1,302300351202,0,210,1,24000,24000,10.0858507751287,0.693147180559945,2010
2302300351202,2,1,1,2,NA,1,302300351202,0,630,40,0,0,0,3.71357206670431,2010
2302300351202,1,1,1,2,NA,1,302300351202,0,741,0.25,0,0,0,0.22314355131421,2010
2307300220102,21,2,3,NA,NA,3,307300220102,1,340,0.600000023841858,0,0,0,0.470003644146897,2010
2307300220102,23,1,3,NA,NA,3,307300220102,1,630,0.119999997317791,0,0,0,0.113328682912174,2010
2307300220102,21,1,3,NA,NA,3,307300220102,1,630,0.400000005960464,0,0,0,0.336472240878687,2010
2321300210606,21,1,1,2,3,1,232130021060601,0,630,1,0,0,0,0.693147180559945,2010
2321300210606,21,1,1,2,3,1,232130021060601,0,210,1,0,0,0,0.693147180559945,2010
2321300210606,2,1,1,2,3,1,232130021060601,0,630,100,120000,1200,11.6952553550628,4.61512051684126,2010
3013000301,3,1,1,3,4,1,301300030101,1,221,0.25,0,0,0,0.22314355131421,2010
3013000301,3,3,2,3,4,2,301300030102,0,630,10,0,0,0,2.39789527279837,2010
3013000301,3,2,1,2,3,1,301300030101,1,310,0.25,0,0,0,0.22314355131421,2010
3013000302,1,3,2,3,4,2,301300030202,1,130,0.25,0,0,0,0.22314355131421,2010
3013000302,1,2,2,3,4,2,301300030202,1,130,3,0,0,0,1.38629436111989,2010
3013000302,1,2,2,3,4,2,301300030202,1,630,1,0,0,0,0.693147180559945,2010
3013000302,1,1,2,3,4,2,301300030202,1,630,1,125000,125000,11.7360770162524,0.693147180559945,2010
3013000302,1,4,2,3,4,2,301300030202,1,420,0.25,45000,180000,10.7144399907278,0.22314355131421,2010
3013000303,2,1,1,2,NA,1,301300030301,0,130,0.5,0,0,0,0.405465108108164,2010
3013000303,2,1,1,2,NA,1,301300030301,0,630,0.5,0,0,0,0.405465108108164,2010
3013000304,2,1,2,3,4,2,301300030402,1,630,0.25,0,0,0,0.22314355131421,2010
3013000305,21,1,1,2,3,1,301300030501,0,630,1,0,0,0,0.693147180559945,2010
3013000305,1,1,1,2,3,1,301300030501,0,150,1,22500,22500,10.0213150316493,0.693147180559945,2010
3013000306,21,1,1,2,NA,1,301300030601,1,130,1,0,0,0,0.693147180559945,2010
3013000306,1,1,1,NA,NA,1,301300030601,1,630,1,0,0,0,0.693147180559945,2010
3013000306,3,2,1,NA,NA,1,301300030601,1,930,0.0199999995529652,0,0,0,0.0198026268579103,2010
3013000308,1,2,1,2,3,1,301300030801,0,620,0.5,0,0,0,0.405465108108164,2010
3013000308,1,3,1,2,3,1,301300030801,0,150,1,0,0,0,0.693147180559945,2010
3013000308,1,1,1,2,3,1,301300030801,0,630,1,0,0,0,0.693147180559945,2010
3013000309,2,1,1,2,3,1,301300030901,0,310,0.75,0,0,0,0.559615787935423,2010
3013000309,2,1,1,2,3,1,301300030901,0,221,0.75,0,0,0,0.559615787935423,2010
3013000309,2,1,1,2,3,1,301300030901,0,630,0.75,0,0,0,0.559615787935423,2010
3013000309,1,1,1,2,3,1,301300030901,0,130,0.25,0,0,0,0.22314355131421,2010
3013000309,1,1,1,2,3,1,301300030901,0,450,0.25,0,0,0,0.22314355131421,2010
3013000310,3,1,1,5,6,1,301300031001,1,221,1,0,0,0,0.693147180559945,2010
3013000310,2,1,1,5,6,1,301300031001,1,310,2,0,0,0,1.09861228866811,2010
3013000310,2,1,1,5,6,1,301300031001,1,630,2,0,0,0,1.09861228866811,2010
3013000310,1,1,1,5,6,1,301300031001,1,890,0.5,0,0,0,0.405465108108164,2010
3013000310,1,1,1,5,6,1,301300031001,1,450,0.5,0,0,0,0.405465108108164,2010
3021000201,1,1,1,2,3,1,302100020101,0,210,1,0,0,0,0.693147180559945,2010
3021000201,21,1,1,3,6,1,302100020101,0,630,0.449999988079071,0,0,0,0.371563548211153,2010
3021000201,21,2,1,6,NA,1,302100020101,0,620,0.25,0,0,0,0.22314355131421,2010
3021000205,1,1,2,3,4,2,302100020502,1,630,1,0,0,0,0.693147180559945,2010
3021000207,1,1,2,NA,NA,2,302100020702,1,700,3,0,0,0,1.38629436111989,2010
3021000207,1,1,2,NA,NA,2,302100020702,1,210,3,0,0,0,1.38629436111989,2010
3021000207,21,1,2,NA,NA,2,302100020702,1,310,2,610000,305000,13.3212158754924,1.09861228866811,2010
3021000207,22,1,2,NA,NA,2,302100020702,1,630,1,0,0,0,0.693147180559945,2010
3021000210,1,2,2,4,3,2,302100021002,1,310,0.25,0,0,0,0.22314355131421,2010
3021000210,1,1,2,4,3,2,302100021002,1,210,0.5,0,0,0,0.405465108108164,2010
3021000210,2,3,2,4,3,2,302100021002,1,630,1,0,0,0,0.693147180559945,2010
3021000210,2,2,2,4,3,2,302100021002,1,630,1,0,0,0,0.693147180559945,2010
3021000210,3,1,2,4,3,2,302100021002,1,210,1,0,0,0,0.693147180559945,2010
3021000210,3,1,2,4,3,2,302100021002,1,630,1,0,0,0,0.693147180559945,2010
3021000210,2,1,2,4,3,2,302100021002,1,210,2,0,0,0,1.09861228866811,2010
3021000211,1,1,2,NA,NA,2,302100021102,0,720,0.150000005960464,0,0,0,0.139761947558171,2010
3021000211,1,2,2,NA,NA,2,302100021102,0,640,0.0799999982118607,0,0,0,0.0769610394804437,2010
3021000213,21,2,1,2,NA,1,302100021301,0,630,0.5,0,0,0,0.405465108108164,2010
3021000213,21,2,1,2,NA,1,302100021301,0,210,0.5,0,0,0,0.405465108108164,2010
3021000213,21,1,1,2,NA,1,302100021301,0,310,0.5,0,0,0,0.405465108108164,2010
3023000301,1,1,1,NA,NA,1,302300030101,1,630,0.5,0,0,0,0.405465108108164,2010
3023000301,2,1,1,NA,NA,1,302300030101,1,620,0.0799999982118607,0,0,0,0.0769610394804437,2010
3023000301,1,2,1,NA,NA,1,302300030101,1,223,0.5,0,0,0,0.405465108108164,2010
3023000301,1,3,1,NA,NA,1,302300030101,1,141,0.5,8000,16000,8.98732181285012,0.405465108108164,2010
3023000302,2,1,1,2,3,1,302300030201,1,210,0.939999997615814,0,0,0,0.662687971846275,2010
3023000302,2,1,1,2,3,1,302300030201,1,630,0.939999997615814,0,0,0,0.662687971846275,2010
3023000302,21,2,1,2,3,1,302300030201,1,620,0.119999997317791,0,0,0,0.113328682912174,2010
3023000302,1,1,1,2,3,1,302300030201,1,320,0.689999997615814,21000,30434.7827138582,9.95232533461943,0.524728527524221,2010
3023000302,1,1,1,2,3,1,302300030201,1,223,0.689999997615814,0,0,0,0.524728527524221,2010
3023000302,21,1,1,2,3,1,302300030201,1,630,1.02999997138977,15000,14563.1072006348,9.61587214452889,0.708035778959986,2010
3023000303,1,1,1,2,3,1,302300030301,0,630,1.02999997138977,0,0,0,0.708035778959986,2010
3023000303,1,2,1,2,NA,1,302300030301,0,223,0.910000026226044,0,0,0,0.647103255789452,2010
302300030303,2,3,1,2,NA,1,30230003030301,0,130,0.400000005960464,0,0,0,0.336472240878687,2010
302300030303,2,5,1,2,NA,1,30230003030301,0,210,0.400000005960464,0,0,0,0.336472240878687,2010
302300030303,2,5,1,2,NA,1,30230003030301,0,320,0.400000005960464,0,0,0,0.336472240878687,2010
302300030303,2,2,1,2,NA,1,30230003030301,0,340,0.200000002980232,0,0,0,0.182321559277481,2010
302300030303,2,4,1,2,NA,1,30230003030301,0,120,0.400000005960464,0,0,0,0.336472240878687,2010
302300030303,2,1,1,2,NA,1,30230003030301,0,630,0.400000005960464,0,0,0,0.336472240878687,2010
302300030303,2,1,1,2,NA,1,30230003030301,0,210,0.400000005960464,0,0,0,0.336472240878687,2010
302300030307,21,4,2,3,NA,2,3023000303070,1,630,0.75,0,0,0,0.559615787935423,2010
302300030307,21,3,2,1,3,2,3023000303070,1,310,0.5,50000,100000,10.8197982842103,0.405465108108164,2010
302300030307,21,1,1,2,3,1,30230003030701,0,700,0.5,0,0,0,0.405465108108164,2010
302300030307,21,1,1,2,3,1,30230003030701,0,130,0.5,133000,266000,11.7981119259726,0.405465108108164,2010
302300030307,21,2,1,2,3,1,30230003030701,0,210,0.600000023841858,80000,133333.328035143,11.2897944135779,0.470003644146897,2010
302300030403,1,1,1,2,NA,1,3023000304030,0,210,0.5,20000,40000,9.90353755128617,0.405465108108164,2010
302300030403,1,1,1,2,NA,1,3023000304030,0,630,0.5,0,0,0,0.405465108108164,2010
302300030403,3,2,1,2,NA,1,3023000304030,0,320,0.5,42000,84000,10.6454487065059,0.405465108108164,2010
302300030403,3,2,1,2,NA,1,3023000304030,0,223,0.5,0,0,0,0.405465108108164,2010
302300030403,2,1,1,2,NA,1,3023000304030,0,310,0.600000023841858,40000,66666.6640175714,10.5966597327836,0.470003644146897,2010
302300030403,2,1,1,2,NA,1,3023000304030,0,130,0.600000023841858,16800,27999.99888738,9.7291936874294,0.470003644146897,2010
302300030403,2,1,1,2,NA,1,3023000304030,0,320,0.600000023841858,73500,122499.995132288,11.2050542905506,0.470003644146897,2010
302300030403,3,1,1,2,NA,1,3023000304030,0,210,0.5,21000,42000,9.95232533461943,0.405465108108164,2010
302300030403,3,1,1,2,NA,1,3023000304030,0,630,0.5,0,0,0,0.405465108108164,2010
302300030404,3,1,1,2,3,1,30230003040401,0,630,0.300000011920929,0,0,0,0.262364273637436,2010
302300030404,3,1,1,2,3,1,30230003040401,0,210,0.300000011920929,0,0,0,0.262364273637436,2010
302300030404,1,2,1,2,3,1,30230003040401,0,130,0.300000011920929,0,0,0,0.262364273637436,2010
302300030404,1,2,1,2,3,1,30230003040401,0,320,0.300000011920929,25200,83999.99666214,10.1346389552519,0.262364273637436,2010
302300030404,1,1,1,2,3,1,30230003040401,0,130,0.75,0,0,0,0.559615787935423,2010
302300030404,1,1,1,2,3,1,30230003040401,0,630,0.75,0,0,0,0.559615787935423,2010
302300030404,2,1,1,2,3,1,30230003040401,0,130,1.20000004768372,39100,32583.3320385879,10.573903321094,0.788457382038688,2010
302300030404,2,1,1,2,3,1,30230003040401,0,320,1.20000004768372,77000,64166.6641169123,11.2515736877645,0.788457382038688,2010
3023000305,2,1,1,NA,NA,1,302300030501,0,630,1.05999994277954,0,0,0,0.722705955024567,2010
3023000305,2,1,1,NA,NA,1,302300030501,0,210,1.05999994277954,0,0,0,0.722705955024567,2010
3023000305,2,1,1,NA,NA,1,302300030501,0,130,1.05999994277954,0,0,0,0.722705955024567,2010
3023000305,2,2,1,NA,NA,1,302300030501,0,620,0.0799999982118607,0,0,0,0.0769610394804437,2010
3023000306,21,1,1,NA,NA,1,302300030601,0,210,1,0,0,0,0.693147180559945,2010
3023000306,1,1,1,5,NA,1,302300030601,0,223,0.740000009536743,0,0,0,0.553885118707324,2010
3023000306,1,1,1,5,NA,1,302300030601,0,210,0.740000009536743,0,0,0,0.553885118707324,2010
3023000307,2,1,1,2,NA,1,302300030701,1,210,0.879999995231628,8000,9090.90914016913,8.98732181285012,0.63127177430549,2010
3023000307,1,3,1,2,NA,1,302300030701,1,141,0.449999988079071,20000,44444.4456218202,9.90353755128617,0.371563548211153,2010
3023000307,1,3,1,2,NA,1,302300030701,1,150,0.449999988079071,1800,4000.00010596382,7.49609734517596,0.371563548211153,2010
3023000307,1,2,1,2,NA,1,302300030701,1,630,0.680000007152557,0,0,0,0.518793797672642,2010
3023000307,1,2,1,2,NA,1,302300030701,1,130,0.680000007152557,8000,11764.7057586063,8.98732181285012,0.518793797672642,2010
3023000307,2,2,1,2,NA,1,302300030701,1,630,0.689999997615814,28000,40579.7102851443,10.2399955028053,0.524728527524221,2010
3023000307,1,1,1,2,NA,1,302300030701,1,223,0.660000026226044,14000,21212.1203692273,9.54688403461792,0.506817618167274,2010
3023000307,1,1,1,2,NA,1,302300030701,1,320,0.660000026226044,58100,88030.2995322932,10.9699381543958,0.506817618167274,2010
3023000308,1,1,2,3,4,2,302300030802,0,630,0.800000011920929,0,0,0,0.587786671524857,2010
3023000308,3,1,2,NA,NA,2,302300030802,0,130,0.400000005960464,0,0,0,0.336472240878687,2010
3023000308,1,3,1,2,3,1,302300030801,1,210,0.5,65000,130000,11.0821579333748,0.405465108108164,2010
3023000308,2,3,1,2,3,1,302300030801,1,630,0.600000023841858,0,0,0,0.470003644146897,2010
3023000308,2,2,2,3,4,2,302300030802,0,620,0.100000001490116,0,0,0,0.0953101811589757,2010
3023000308,2,1,1,2,3,1,302300030801,1,130,0.200000002980232,0,0,0,0.182321559277481,2010
3023000308,1,2,2,3,4,2,302300030802,0,130,0.200000002980232,0,0,0,0.182321559277481,2010
3023000309,2,2,1,2,3,1,302300030901,0,210,0.620000004768372,0,0,0,0.482426152187732,2010
3023000309,2,2,1,2,3,1,302300030901,0,630,0.620000004768372,0,0,0,0.482426152187732,2010
3023000309,2,2,1,2,3,1,302300030901,0,130,0.620000004768372,16000,25806.4514144278,9.68040649926887,0.482426152187732,2010
3023000309,2,1,1,2,3,1,302300030901,0,530,0.920000016689301,762375,828668.463228372,13.5441951512883,0.652325194732034,2010
3023000309,2,3,1,2,NA,1,302300030901,0,630,0.469999998807907,106000,225531.915465649,11.571203807012,0.385262399979697,2010
3023000309,1,1,1,2,NA,1,302300030901,0,210,0.620000004768372,20000,32258.0642680348,9.90353755128617,0.482426152187732,2010
3023000309,1,2,1,2,3,1,302300030901,0,210,0.46000000834465,28000,60869.5641131843,10.2399955028053,0.378436441435759,2010
3023000310,6,1,1,2,NA,1,302300031001,0,210,1.5,126000,84000,11.7440451224101,0.916290731874155,2010
3023000310,3,1,1,2,NA,1,302300031001,0,320,1.29999995231628,168000,129230.773970926,12.0317252107486,0.832909102203051,2010
3023000310,2,2,1,2,NA,1,302300031001,0,310,0.5,0,0,0,0.405465108108164,2010
3023000310,9,1,1,2,NA,1,302300031001,0,130,1,0,0,0,0.693147180559945,2010
3023000310,9,1,1,2,NA,1,302300031001,0,210,1,0,0,0,0.693147180559945,2010
3023000310,8,1,1,2,NA,1,302300031001,0,210,1.39999997615814,0,0,0,0.875468727419792,2010
3023000310,7,1,1,2,NA,1,302300031001,0,210,1.39999997615814,900000,642857.153804936,13.7101511534169,0.875468727419792,2010
3023000310,4,1,1,2,NA,1,302300031001,0,210,1,81000,81000,11.3022167792574,0.693147180559945,2010
3023000310,5,1,1,2,NA,1,302300031001,0,141,0.5,0,0,0,0.405465108108164,2010
3023000310,5,1,1,2,NA,1,302300031001,0,223,0.5,0,0,0,0.405465108108164,2010
